地区,区域,小区,室,厅,面积,价格,每室价格,每平米价格,中民距离,中民时间,中信距离,中信时间,,
罗湖,布心,雅仕居,1,1,45,2400,2400,53,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,麟腾苑二期,1,0,21,2300,2300,109,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园三区,2,1,73,4000,2000,54,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金祥都市花园,3,2,85,5500,1833,64,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,62,4500,2250,72,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,太白居,3,1,87,5600,1866,64,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,碧岭华庭,2,1,74,5800,2900,78,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金迪名苑,2,2,57,4500,2250,78,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金祥都市花园,5,2,178,6200,1240,34,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,1,1,37,3200,3200,86,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,青橙时代,1,1,37,3500,3500,94,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,3,2,93,5800,1933,62,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉公寓,2,1,52,3500,1750,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金迪名苑,1,1,37,3400,3400,91,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,2,1,60,4500,2250,75,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,一致春晓苑,3,2,121,4700,1566,38,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园二区,2,2,76,4000,2000,52,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,山湖居,3,2,81,5500,1833,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雅仕居,1,1,37,3000,3000,81,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,颖隆大厦,1,0,34,2300,2300,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,路桥大厦,2,1,40,3500,1750,87,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,44,3800,1900,86,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,鸿翠苑,1,1,47,3500,3500,74,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布吉海关生活区,3,2,85,4000,1333,47,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,3,1,110,4200,1400,38,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,太阳新城,2,1,79,7000,3500,88,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,44,4200,2100,95,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园四区,3,1,73,5500,1833,75,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,长富花园,2,1,77,4000,2000,51,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,太白居,3,2,90,6000,2000,66,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,港鹏新村,3,1,88,2800,933,31,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,1,1,46,5000,5000,108,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,2,2,66,5500,2750,83,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,鹏城花园,3,1,88,4000,1333,45,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,绿映居,3,2,81,5500,1833,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,碧岭华庭,2,1,74,5800,2900,78,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,1,1,45,4500,4500,100,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,彩世界家园,2,1,69,4800,2400,69,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园一区,4,1,7,1390,347,198,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,鹏城花园,3,1,82,4500,1500,54,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉山庄,5,1,168,10000,2000,59,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉公寓,1,0,34,1900,1900,55,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,山湖居,1,1,68,3800,3800,55,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,2,2,65,3800,1900,58,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,颖隆大厦,1,1,52,3000,3000,57,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,大地花园,1,1,50,3000,3000,60,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,鹿鸣园,3,1,103,7000,2333,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,山湖居,3,1,92,6800,2266,73,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,3,2,89,5000,1666,56,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,花半里别馆,2,1,60,4300,2150,71,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,3,1,98,8000,2666,81,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雅仕居,1,1,28,2400,2400,85,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,5,1,116,5800,1160,50,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,3,1,84,4800,1600,57,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,1,1,46,2600,2600,56,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,丰湖花园,1,1,41,3200,3200,78,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,大地花园,1,1,50,3000,3000,60,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,鹿鸣园,3,1,103,7000,2333,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,山湖居,3,1,92,6800,2266,73,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,3,2,89,5000,1666,56,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,花半里别馆,2,1,60,4300,2150,71,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,3,1,98,8000,2666,81,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雅仕居,1,1,28,2400,2400,85,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,5,1,116,5800,1160,50,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,3,1,84,4800,1600,57,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,1,1,46,2600,2600,56,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,丰湖花园,1,1,41,3200,3200,78,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,花半里别馆,2,1,54,4000,2000,74,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,青橙时代,2,1,45,4000,2000,88,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,2,1,62,3600,1800,58,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,2,1,67,4200,2100,62,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,2,1,80,3600,1800,45,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉公寓,1,0,60,3000,3000,50,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,2,1,65,3700,1850,56,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,1,1,47,2500,2500,53,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,翡翠园,2,1,42,3300,1650,78,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,英达花园,3,2,96,5100,1700,53,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金祥都市花园,2,1,66,3200,1600,48,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,青湖山庄,2,2,62,2900,1450,46,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,68,4600,2300,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,碧岭华庭,2,2,82,5300,2650,64,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,颖隆大厦,2,1,52,3500,1750,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,44,3900,1950,88,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,鹿鸣园,2,2,86,6300,3150,73,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园一区,4,1,10,1560,390,156,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,淘金山一期,5,2,192,16800,3360,87,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,44,4500,2250,102,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,清水河生活小区,3,2,80,3800,1266,47,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,花半里别馆,2,1,68,4500,2250,66,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,颖隆大厦,3,1,104,5500,1833,52,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,3,2,98,7500,2500,76,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,碧岭华庭,2,2,74,5200,2600,70,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,颖隆大厦,3,1,104,5500,1833,52,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,丰湖花园,2,1,86,5000,2500,58,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,3,1,80,3800,1266,47,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金祥都市花园,6,1,160,3800,633,23,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园一区,4,1,16,1760,440,110,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,2,1,72,5600,2800,77,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,淘金山二期,3,2,89,12000,4000,134,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,2,1,68,4500,2250,66,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,双御雅轩,5,2,120,20000,4000,166,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,颖隆大厦,1,0,34,2500,2500,73,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,丰湖花园,2,1,68,4200,2100,61,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雅仕居,2,1,58,4800,2400,82,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,2,2,66,4500,2250,68,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,旭飞华天苑,1,0,16,1400,1400,87,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,花半里别馆,2,1,66,4800,2400,72,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,绿映居,3,2,81,5000,1666,61,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,长富花园,3,2,115,7000,2333,60,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,鹿鸣园,2,1,82,5800,2900,70,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,碧岭华庭,3,2,120,8000,2666,66,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,太阳新城,4,1,7,1790,447,255,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园二区,2,1,77,2200,1100,28,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,太阳新城,4,1,13,2460,615,189,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,太阳新城,4,1,6,1590,397,265,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,2,2,78,5800,2900,74,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,旭飞华天苑,2,1,54,3500,1750,64,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,花半里别馆,2,1,52,4600,2300,88,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雅仕居,1,0,23,1700,1700,73,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心公寓,1,0,35,2500,2500,71,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金迪名苑,1,0,26,3000,3000,115,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,颖隆大厦,1,1,52,3000,3000,57,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园一区,4,1,84,4000,1000,47,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,清水河生活小区,1,1,52,1800,1800,34,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,泰和花园,5,1,146,7500,1500,51,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,英达花园,1,1,60,3200,3200,53,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,鹿鸣园,2,1,80,5700,2850,71,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,碧岭华庭,3,2,136,9000,3000,66,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,太阳新城,2,1,69,5000,2500,72,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雅仕居,2,1,56,4200,2100,75,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,旭飞华天苑,1,1,27,2200,2200,81,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,旭飞华天苑,2,1,55,2800,1400,50,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,青湖山庄,2,1,62,3200,1600,51,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,3,1,93,7000,2333,75,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,清水河生活小区,3,2,80,3800,1266,47,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,碧岭华庭,3,2,93,6000,2000,64,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,花半里别馆,2,1,63,4300,2150,68,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,大地花园,1,1,53,3700,3700,69,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,东晓花园,4,1,7,1560,390,222,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园一区,4,1,14,1690,422,120,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,4,1,92,5500,1375,59,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,泰和花园,3,2,83,5000,1666,60,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,2,1,68,4300,2150,63,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,博隆大厦,3,1,166,20000,6666,120,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉公寓,2,2,52,3000,1500,57,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,花半里别馆,2,1,63,4500,2250,71,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,旭飞华天苑,1,1,27,2200,2200,81,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,维富大厦,2,1,75,4200,2100,56,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,比华利山庄,3,2,128,4500,1500,35,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,边防布心住宅区,2,1,65,3500,1750,53,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,华秀花园,3,2,91,4200,1400,46,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金豪花园,2,1,75,4000,2000,53,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金豪花园,3,2,108,3700,1233,34,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金祥都市花园,3,1,90,4600,1533,51,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,翡翠园,2,1,58,3500,1750,60,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,博隆大厦,3,1,166,20000,6666,120,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金祥都市花园,3,2,90,3300,1100,36,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,2,2,67,5200,2600,77,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,花半里别馆,2,1,63,4500,2250,71,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,比华利山庄,0,0,99,5500,1833,55,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,大地花园,1,1,49,3300,3300,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉公寓,2,1,71,4000,2000,56,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,彩世界家园,2,1,70,4000,2000,57,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉公寓,2,1,63,3000,1500,47,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,2,2,68,7000,3500,102,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,2,2,71,6200,3100,87,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,3,1,103,6200,2066,60,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,2,1,68,4300,2150,63,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,博隆大厦,3,1,159,20000,6666,125,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,3,1,93,5200,1733,55,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,彩世界家园,3,1,87,5500,1833,63,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,2,1,68,4300,2150,63,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,龙园山庄,2,1,71,3500,1750,49,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉公寓,2,1,72,3500,1750,48,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,旭飞华天苑,1,1,29,2200,2200,75,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,4,1,92,5500,1375,59,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,2,1,66,4200,2100,63,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,62,4600,2300,74,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,4,2,120,5800,1450,48,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,山湖居,3,1,80,5800,1933,72,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,旭飞华天苑,1,1,27,2100,2100,77,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,3,1,92,5000,1666,54,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,大地花园,1,1,53,3500,3500,66,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,4,1,92,5500,1375,59,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,长富花园,2,1,53,3500,1750,66,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,44,4500,2250,102,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,52,4500,2250,86,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金迪名苑,1,0,26,2500,2500,96,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,大地花园,2,1,50,3000,1500,60,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,大地花园,2,1,50,3000,1500,60,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,62,4500,2250,72,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉公寓,1,1,34,1800,1800,52,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金迪名苑,1,0,26,2500,2500,96,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,44,4100,2050,93,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,泰和花园,3,1,90,4800,1600,53,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,彩世界家园,2,1,68,4500,2250,66,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,3,2,98,7500,2500,76,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉公寓,2,1,74,3500,1750,47,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,丰湖花园,2,1,62,4200,2100,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,颖隆大厦,2,1,52,3300,1650,63,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,旭飞华天苑,1,0,18,1500,1500,83,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,3,1,101,5500,1833,54,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,彩世界家园,2,1,70,4000,2000,57,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园一区,2,1,84,3500,1750,41,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,博隆大厦,1,1,70,6000,6000,85,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,碧岭华庭,2,2,74,5800,2900,78,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,布心花园一区,3,1,84,3500,1166,41,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,鹏城花园,3,1,80,4000,1333,50,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉山庄,4,1,93,6000,1500,64,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,阳光明居,1,1,35,3000,3000,85,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金迪名苑,1,0,26,2400,2400,92,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,翡翠园,2,1,43,3200,1600,74,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,翡翠园,2,1,42,2800,1400,66,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,太阳新城,1,1,41,3600,3600,87,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金迪名苑,1,0,26,2600,2600,100,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,2,1,72,6000,3000,83,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉阁,2,1,60,5000,2500,83,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,大地花园,1,1,51,3000,3000,58,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,翡翠园,1,1,42,2800,2800,66,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,泰和花园,3,2,89,4500,1500,50,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,52,4100,2050,78,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,4,1,80,7000,1750,87,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,彩世界家园,1,1,47,3600,3600,76,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,62,4700,2350,75,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,旭飞华天苑,1,1,28,2000,2000,71,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,3,1,73,4800,1600,65,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,松泉公寓,1,0,32,2300,2300,71,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,太白居,3,1,117,6500,2166,55,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,港鹏新村,3,2,80,3000,1000,37,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,山湖居,2,1,73,4300,2150,58,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,2,1,62,4200,2100,67,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金迪名苑,1,1,37,3200,3200,86,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,大地花园,2,1,50,2800,1400,56,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,2,1,72,5600,2800,77,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,君逸华府,2,2,72,5500,2750,76,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,今日家园,2,1,62,4500,2250,72,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金迪名苑,1,1,36,3000,3000,83,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,3,1,76,5300,1766,69,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,金祥都市花园,3,1,87,3900,1300,44,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,大地花园,1,0,50,3000,3000,60,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,雍翠华府,2,1,63,4500,2250,71,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,鹏城花园,3,1,81,4000,1333,49,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,泰和花园,2,1,73,4500,2250,61,7444,2604,19378,6149,43.4,102.4833333
罗湖,布心,丰湖花园,2,1,39,3000,1500,76,7444,2604,19378,6149,43.4,102.4833333
